kp,LR,non_us,5.890172311056082e-05,0.007674745801038678,-0.0013140118239826659,99.18943688900546,modelResults/20220603211009.hs
kp,LR,us,3.783785000169162e-05,0.006151247841023122,-0.0004437558522612162,99.4127525850613,modelResults/20220603211015.hs
nk,LR,non_us,9.99403946291491e-05,0.009997019287225023,-0.000586148643645561,99.00948409952696,modelResults/20220603211027.hs
nk,LR,us,4.904037404981751e-05,0.00700288326689925,-8.412644663208569e-05,99.35020247707635,modelResults/20220603211029.hs
hs,LR,non_us,0.00012711065169129044,0.011274335975625813,-0.001319095211590769,98.4630692518925,modelResults/20220603211032.hs
hs,LR,us,0.00012013180329838646,0.010960465469056798,0.0005208041492083715,98.48753162603998,modelResults/20220603211036.hs
kp,LSTM,non_us,64,sigmoid,10,0.0002504497160291037,0.01582560318057747,0.01209370287216565,98.43984238419678,modelResults/20220603211129.hs
kp,LSTM,non_us,64,relu,10,0.00023838352051959232,0.015439673588505436,0.012087426322657406,98.44296550489759,modelResults/20220603211144.hs
kp,LSTM,non_us,64,sigmoid,20,0.00028501940667819857,0.016882517782552415,0.012772068491760616,98.35068143533722,-
kp,LSTM,non_us,64,relu,20,0.0003196308455529273,0.017878222662024525,0.013805866733605803,98.22075669039492,-
kp,LSTM,non_us,64,sigmoid,30,0.0004098346197406118,0.020244372544996593,0.015563090345249973,97.98073234290412,-
kp,LSTM,non_us,64,relu,30,0.00041267073640317647,0.020314298816429193,0.01552318412036965,98.00850385209691,-
kp,LSTM,non_us,64,sigmoid,40,0.00042606930119552496,0.0206414461992256,0.016417210299174312,97.87500001695871,-
kp,LSTM,non_us,64,relu,40,0.00026476563822465306,0.0162716206391574,0.012631873276705763,98.37459813031053,-
kp,LSTM,non_us,64,sigmoid,50,0.0003404267969111479,0.01845065844112746,0.013742474373060665,98.21982854995419,-
kp,LSTM,non_us,64,relu,50,0.0002444867774619785,0.015636072955252496,0.012260545060280207,98.42097668109928,-
kp,LSTM,non_us,64,sigmoid,60,0.00026793638885119655,0.016368762593769775,0.012420075466030175,98.39658119028125,-
kp,LSTM,non_us,64,relu,60,0.0003252810444173112,0.018035549462583924,0.014141643867842984,98.17716811277454,-
kp,LSTM,non_us,128,sigmoid,10,0.0002758702951990594,0.016609343611324906,0.012707901794525286,98.36233459849207,-
kp,LSTM,non_us,128,relu,10,0.00041770916282879536,0.020437934407096903,0.015552409372844855,97.99607767313177,-
kp,LSTM,non_us,128,sigmoid,20,0.00035991116037905767,0.018971324686986347,0.014262202175170526,98.1578186599616,-
kp,LSTM,non_us,128,relu,20,0.0002269768218660036,0.015065749960290845,0.011764971457553619,98.4852416452711,modelResults/20220603212016.hs
kp,LSTM,non_us,128,sigmoid,30,0.00038385383411653845,0.019592188089045552,0.014813024219398691,98.08274045167472,-
kp,LSTM,non_us,128,relu,30,0.0004522857875402467,0.02126701172097873,0.01614651587110273,97.92525459135084,-
kp,LSTM,non_us,128,sigmoid,40,0.00048408053763755667,0.022001830324715185,0.017126969656319595,97.79028743172374,-
kp,LSTM,non_us,128,relu,40,0.000221106994117446,0.01486966691346669,0.0116765141873362,98.49649426981281,modelResults/20220603212454.hs
kp,LSTM,non_us,128,sigmoid,50,0.00025738103943772353,0.016043099433641978,0.012165054366121199,98.42972840565126,-
kp,LSTM,non_us,128,relu,50,0.00021084353020135824,0.014520452134880589,0.011307452269893768,98.5454759622299,modelResults/20220603213029.hs
kp,LSTM,non_us,128,sigmoid,60,0.0005739628748976767,0.023957522302977756,0.01928539237457587,97.51682498289621,-
kp,LSTM,non_us,128,relu,60,0.00021722339376972638,0.014738500390803889,0.01163054685446832,98.50303864730624,-
kp,LSTM,non_us,256,sigmoid,10,0.0003150527921668583,0.017749726537804978,0.013579184216219708,98.24953698431135,-
kp,LSTM,non_us,256,relu,10,0.00044111191836220627,0.02100266455386569,0.015742278298173144,97.9671282719606,-
kp,LSTM,non_us,256,sigmoid,20,0.0003941839802369898,0.019854067095610155,0.01519234754027456,98.044647006604,-
kp,LSTM,non_us,256,relu,20,0.00037152236124747356,0.01927491533697291,0.014552142737042164,98.12339533448089,-
kp,LSTM,non_us,256,sigmoid,30,0.0005502444894051532,0.02345729075160116,0.018689073185238204,97.5953809530317,-
kp,LSTM,non_us,256,relu,30,0.0003554047334283398,0.01885218113185686,0.015730992240515943,98.00544328143427,-
kp,LSTM,non_us,256,sigmoid,40,0.00042686949810860105,0.020660820363881997,0.01624054898620634,97.91025386969717,-
kp,LSTM,non_us,256,relu,40,0.0002960600663024528,0.017206396086991975,0.013155268522831736,98.30132575191946,-
kp,LSTM,non_us,256,sigmoid,50,0.00024477553777832033,0.0156453040168071,0.012964778048837897,98.34867734195815,-
kp,LSTM,non_us,256,relu,50,0.00031896080773261796,0.01785947389294035,0.013880576618092211,98.20997714969866,-
